Wallet,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0x8Ce55CB53F8D9294876a3cdFC504961489aFE1d8,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x8CeA43aBb225D9350ABe4F66300B4cd6CB22baAb,4633922530758392000,926784506151678300,4.633922530758392,0.9267845061516783
0x8cf433e7432eC5102BB56A671e7d0deB67d7b14a,138222064741391120,27644412948278224,0.13822206474139112,0.027644412948278223
0x8d11Cd42fB7d7fbEA48a60dcB33eE24207d9138b,48118399575730570000,9623679915146113000,48.11839957573057,9.623679915146113
0x8D1bFeB1B9Fc2E4AB7448B3a3bda0933F7599889,212896380269315360,42579276053863070,0.21289638026931537,0.04257927605386307
0x8d1d6f764539458b1F9D443271f4e251005D3350,575339690411127140000,115067938082225420000,575.3396904111271,115.06793808222542
0x8D5bBE8702d3ED0d00cE8dA68F715f535213399a,230726052587412100000,46145210517482420000,230.72605258741208,46.145210517482425
0x8d9b3777F0D8c4ad3EB984f41D98d47353297d49,196816944000630660,39363388800126130,0.19681694400063066,0.03936338880012613
0x8DC4397696dDd4af057e748d39804b269d6f3205,38595767787468640000,7719153557493727000,38.59576778746864,7.719153557493727
0x8Dc82ddbf1EfB4BeFcb577B1c0A6EfB812A0c562,1.2793885198387272e+22,2.5587770396774545e+21,12793.885198387272,2558.7770396774545
0x8ddAefFf7Cd97FDb8A74b617E4D22A6637856098,400843020.31438076,80168604.06287615,4.0084302031438074e-10,8.016860406287615e-11
0x8DE20631cD526754119b409Ca2A41f81083cA205,28066052773116903000,5613210554623380000,28.066052773116905,5.613210554623381
0x8df98564d3F70eC199d5397973b924A0AD04697f,3.523688452586196e+21,704737690517239200000,3523.688452586196,704.7376905172392
0x8e2679380acF178CEd28fc44A847762345264083,325311683347527100000,65062336669505420000,325.3116833475271,65.06233666950543
0x8e2b2a575567751AA50FE25Ff3381D739CB96D8E,400849700.31438076,80169940.06287615,4.0084970031438077e-10,8.016994006287615e-11
0x8e3d7c24ca9e0b2163796F06a263FF16F996A419,794816777248587500,158963355449717500,0.7948167772485876,0.1589633554497175
0x8e40b3968B5b7E5Fd7d1134C43647663fC6b1a6F,400848011.31438076,80169602.26287615,4.008480113143808e-10,8.016960226287616e-11
0x8E4538c278464cC1640802061EFF6083DcdDeD1c,400825080.31438076,80165016.06287615,4.0082508031438075e-10,8.016501606287615e-11
0x8e5a9FfE57A59cb187eE15ba17F9CEB0e07E9D4a,400840926.31438076,80168185.26287615,4.0084092631438076e-10,8.016818526287615e-11
0x8e67F1ea63e491A6d853CcDe41351819718c69E9,102560470773130070000,20512094154626015000,102.56047077313006,20.512094154626016
0x8EAd2BF0413f60EF1aec0CA6e9Fc48E1C6aD489e,3673129041841138700,734625808368227700,3.673129041841139,0.7346258083682277
0x8ee22f71bd2D1141E638Ca05e33EEF4Ae710a6D2,400841812.31438076,80168362.46287616,4.0084181231438077e-10,8.016836246287616e-11
0x8EE6Dd85116816e4daaE9BB1493D1a4e8aA1F64d,400786447.31438076,80157289.46287616,4.007864473143808e-10,8.015728946287616e-11
0x8EfF7254dC0260705b18355Ec193955d09b3ccf1,210442159816874240,42088431963374850,0.21044215981687425,0.04208843196337485
0x8f0bD762AF4cEf894aE9362C2A387151df749210,400833271.31438076,80166654.26287615,4.008332713143808e-10,8.016665426287615e-11
0x8F42794C2B5f6D89a444A339a65d0dd2d9047372,400832949.31438076,80166589.86287615,4.0083294931438076e-10,8.016658986287615e-11
0x8f4490a89b3Dba74a2cB830A90eB2Af1811C2C74,1013760971802921700,202752194360584350,1.0137609718029217,0.20275219436058436
0x8F50911D1437AB6321190733123E445544974542,400830050.31438076,80166010.06287615,4.0083005031438076e-10,8.016601006287615e-11
0x8f54C8c2df62c94772ac14CcFc85603742976312,2.1374492722263433e+21,427489854445268600000,2137.4492722263435,427.48985444526863
0x8f618F84D75a85f14FB6aC832CDa00335A6b23B4,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0x8F6481F7D91dCE0c42f653Cd0922BfDecA2c82E4,2101421000924833.2,420284200184966.6,0.002101421000924833,0.00042028420018496663
0x8f814e4159E66D3e3f233d0160DEe4eE5C6296CA,400828366.31438076,80165673.26287615,4.0082836631438075e-10,8.016567326287615e-11
0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,233859778104389660000,46771955620877935000,233.85977810438968,46.77195562087793
0x8F9cB10aaF4f2dF6Ed3D7dbC6828fB316Fac95Da,400851874.31438076,80170374.86287615,4.0085187431438075e-10,8.017037486287615e-11
0x8FAdfF95b27EefA2338dC69fa88cccfb0Ae9dF1a,46486227199645380000,9297245439929076000,46.48622719964538,9.297245439929076
0x8fb7F9c5a43e2e63f24a186e29828297F948fEe7,76742859448364480000,15348571889672897000,76.74285944836448,15.348571889672897
0x8fc70cDa8a72E8c83cD8372009E2cffa2Ad95f5B,13398997297916064000,2679799459583212500,13.398997297916063,2.6797994595832124
0x8FD2b3fAd5290Ea38645962Cea0978DC1d575704,27082103520164086000,5416420704032817000,27.082103520164086,5.416420704032817
0x8FFCbCA77572d1Ea0193059690BF5a5978EFa7Be,298909744301547000,59781948860309400,0.298909744301547,0.0597819488603094
0x90297f094adCdDe975AdF9AAbAE841b193eEB88A,3857981669021796000,771596333804359200,3.857981669021796,0.7715963338043592
0x903b38e2110e5b6d02a25D2baf50A79dd3f70DfF,400849459.31438076,80169891.86287615,4.0084945931438074e-10,8.016989186287615e-11
0x906afe7891ab575Aa5d847Ee826aCd8E10D89dE8,400853974.31438076,80170794.86287615,4.0085397431438074e-10,8.017079486287614e-11
0x9077D0E5C88feF7CE59b6616D7a1eD54Ab206219,400845034.31438076,80169006.86287615,4.008450343143808e-10,8.016900686287615e-11
0x90B3B17356a2F49991C5544412154C4c0E57f3f3,400843987.31438076,80168797.46287616,4.008439873143808e-10,8.016879746287616e-11
0x90c31e59Ec2F14fB3169305eCA44753713889Cd9,6.853318131629471e+21,1.370663626325894e+21,6853.31813162947,1370.663626325894
0x90d056785a71d8310A3e6a67b96166a2eFd4106d,20829767319861756000,4165953463972351000,20.829767319861755,4.165953463972351
0x90d4284439e42938C76F0D4C7A055e85bDB36cfE,400835850.31438076,80167170.06287615,4.0083585031438075e-10,8.016717006287614e-11
0x90f11BcF68F44A7eDC142186fCED2314DA35655d,1.948888481313088e+21,389777696262617600000,1948.888481313088,389.7776962626176
0x90f2938eaA0Aa7E2EA79c3BBBFd0954b1fef0F6a,249404268002510080,49880853600502020,0.2494042680025101,0.04988085360050202
0x910162c93C441Eff6427807E95d610625917f90A,254728203824867260,50945640764973460,0.25472820382486727,0.05094564076497345
0x912484F681a3039Eb0D76B06F7240dBeD4dcfD42,54740287841355960000,10948057568271192000,54.74028784135596,10.948057568271192
0x9153a99077CC13EEc7c4ca86b8eBd64435Dc4B5b,8671211424597150000,1734242284919430000,8.67121142459715,1.7342422849194299
0x9167B0a229678f1b068e95054ED66Fb5ee2e289F,871024382789342500000,174204876557868500000,871.0243827893424,174.2048765578685
0x9171805f200936a9fd57ec466e9653F18D476cAa,400829247.31438076,80165849.46287616,4.008292473143808e-10,8.016584946287615e-11
0x9176FA969181058A8d477436342113D7299aFC06,123131978180987520,24626395636197504,0.12313197818098752,0.024626395636197503
0x9177a00B1a610Fac44590ce72a09Ef42638189C8,210150671797326240,42030134359465250,0.21015067179732624,0.042030134359465246
0x9183E1CDB960c83f4E986073Ab566b45F161A21a,2.4356929214424516e+21,487138584288490300000,2435.6929214424517,487.1385842884903
0x91B7C59f5f91e186812F039711FaC9B3fD8e9707,400854297.31438076,80170859.46287616,4.0085429731438075e-10,8.017085946287616e-11
0x91cd9359f8F91641124dfF3a7D95FA98B77F605c,420729168702936400000,84145833740587270000,420.72916870293636,84.14583374058726
0x91f313300e4be290ae096E1ABcD34BA2A9C50d86,216735996363369250000,43347199272673850000,216.73599636336925,43.347199272673855
0x920A305FB78CA00D7E9b723Bd1CA64D9fdE3e4ce,400821396.31438076,80164279.26287615,4.0082139631438077e-10,8.016427926287616e-11
0x920cB3C07B0421f7f577088872c8BdA1f3E172fb,171486339328068580000,34297267865613718000,171.4863393280686,34.29726786561372
0x920F8127C17154ff70132832B22Ba95b135765d1,400840121.31438076,80168024.26287615,4.0084012131438074e-10,8.016802426287615e-11
0x92282B17F1792A7d82e8EF36750cB201C584097D,400839395.31438076,80167879.06287615,4.0083939531438077e-10,8.016787906287615e-11
0x923eccb4Deb92206729A2F9e4abe2F0A7D9BFB32,400816911.31438076,80163382.26287615,4.0081691131438074e-10,8.016338226287615e-11
0x925991109560862f524AD80f02A462c74e60e58e,400849459.31438076,80169891.86287615,4.0084945931438074e-10,8.016989186287615e-11
0x925C459a3df08675458bD5acc873AB2786103cdB,4.3687233010174814e+21,873744660203496300000,4368.723301017481,873.7446602034963
0x92705cdCDc843E57368f63D875A9D1dE444cA1A5,400838751.31438076,80167750.26287615,4.008387513143808e-10,8.016775026287615e-11
0x92CCa6bc765046429339b86C6616eAE1F98c64E8,400848896.31438076,80169779.26287615,4.0084889631438075e-10,8.016977926287615e-11
0x92d372e484Dfd1a5e891f2144b952f5A96872261,460054127871060340000,92010825574212080000,460.05412787106036,92.01082557421208
0x92E28Ddb096E7410a8fa6Cc3E9BC37560a32980D,400853732.31438076,80170746.46287616,4.0085373231438077e-10,8.017074646287615e-11
0x930252373a6c96C6b61F66DeB88D5eC9Cac6Af16,51486856182540860000,10297371236508172000,51.48685618254086,10.297371236508173
0x931d4d01eE7B93BcaB9a6d4b04Ae5Ce465b4af51,1.703813573341029e+21,340762714668205800000,1703.813573341029,340.7627146682058
0x932055A318dd112bf1a15781e97500121D25A6C4,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x932C3aBbA74639EC2F8989c72512D960ab582795,210146750490534500,42029350098106900,0.2101467504905345,0.0420293500981069
0x932fCD38cdFfA22d7D61a977bb36dE2D0b296929,212357517544368220,42471503508873650,0.2123575175443682,0.042471503508873645
0x93372F5CCe2bb047c0bD34f156e78bCC561D1713,695320154330722100000,139064030866144410000,695.3201543307221,139.0640308661444
0x937545811348AC77b8fAc0465418dbDB684334D6,7288467492686080,1457693498537216,0.00728846749268608,0.001457693498537216
0x93854b1004f61BD50452E28EBC707aE9bEdc0930,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x93Add53E2B9D4A4341Fd2041BFde8467408cdB36,16357650592272100000,3271530118454420000,16.357650592272098,3.27153011845442
0x93e4eE7E885a162f33C93b4F0E8e96A37A3e7517,400836172.31438076,80167234.46287616,4.0083617231438077e-10,8.016723446287616e-11
0x93EA739756cbCE73513D05ACf2D7d4d10EBE2876,465030830280022800,93006166056004560,0.4650308302800228,0.09300616605600456
0x93F167047c2e06c7d79f6757383498FD232530b3,292852172865561130000,58570434573112230000,292.85217286556116,58.57043457311223
0x9439Fcfe13AD4658F76Cb032F226CFAD06895c06,400854782.31438076,80170956.46287616,4.0085478231438074e-10,8.017095646287616e-11
0x94785257cD8084bebFF85849c3f3c06C3Da767B1,859401599258763000,171880319851752600,0.859401599258763,0.17188031985175262
0x948f8Ce25830Ae9B25B63D0ED2Fab61b33C1d0e5,6675647689903921000,1335129537980784000,6.675647689903921,1.3351295379807842
0x949866B1f5e6264953B394c5545979A9e194f5d8,120271982476950240000,24054396495390050000,120.27198247695024,24.054396495390048
0x94A01D4CA7e02aBe5aD6AD25145faEF5d9A554bD,63209391421433770000,12641878284286755000,63.20939142143377,12.641878284286754
0x95121d69D34eCf57816e6953DA3275a00F038c89,256253917966124600,51250783593224920,0.2562539179661246,0.05125078359322492
0x952624a7f43e6c600a100997160360dA461c7a62,252785260035612600,50557052007122520,0.25278526003561264,0.05055705200712252
0x952716DE8b02352b29A4962d51B391DBa8737225,28990198103865897000,5798039620773179000,28.990198103865897,5.79803962077318
0x953E85CdFeCa2Db6F75CC266dd95e44d4DDa121A,7199644667585792,1439928933517158.5,0.007199644667585792,0.0014399289335171586
0x954804C1236963B9031c27771a38365AE456704A,296668472282947600,59333694456589520,0.29666847228294757,0.05933369445658952
0x955100906ea1c25d0CD37D47c1C9a36E913B7495,625759206640737600000,125151841328147510000,625.7592066407376,125.15184132814751
0x9557E1d899d4A5a3A52007A46535B856D5B02c01,400848252.31438076,80169650.46287616,4.0084825231438076e-10,8.016965046287615e-11
0x95E2B6eD3EEb7D6e98C23A2840D5E562b42c6489,400848574.31438076,80169714.86287615,4.008485743143808e-10,8.016971486287615e-11
0x95fd4406387E2A34BB38f5674f0cDD465634DBC2,53102753715773860000,10620550743154772000,53.10275371577386,10.620550743154771
0x9628b48b68A5dc2132735797EF1C2c737d1b315c,1.0456121378137899e+21,209122427562757980000,1045.61213781379,209.122427562758
0x965ae9b6CcAFbce1B816ab107AEB8a5d0E202E38,400829087.31438076,80165817.46287616,4.0082908731438074e-10,8.016581746287616e-11
0x966121cc2FCD031F48EE6F0A3F900c3eB59247cB,212522541312101920,42504508262420380,0.2125225413121019,0.04250450826242039
0x967D3dBF438f2E3495302f20BC68909f9c2CC231,248967678608553020,49793535721710610,0.248967678608553,0.04979353572171061
0x96ADE77fE0DF7F09b1d3a03Fa730768235E3F385,905400629178781.8,181080125835756.34,0.0009054006291787818,0.00018108012583575633
0x96B9aeF53F3Fea0c49E100F344a155D174F78Afb,346893250280455800,69378650056091160,0.3468932502804558,0.06937865005609116
0x96C6D80C6775d76f5cB9b8b2D6CF1F6076d3F3A1,1.6404930793055745e+22,3.280986158611149e+21,16404.930793055744,3280.9861586111488
0x973F35e05f5932Eab8866133F2dA238C9caAd8Df,400844470.31438076,80168894.06287615,4.008444703143808e-10,8.016889406287614e-11
0x975940df6E792AcEF5314a759c8ed21e363a58FE,400853489.31438076,80170697.86287615,4.0085348931438075e-10,8.017069786287615e-11
0x9765825FC6EAAf560eF85c1D523A05864297A25A,23283359130379944000,4656671826075989000,23.283359130379942,4.656671826075989
0x979c341edb41E42b3c7E1206DF38fE27c0557A34,78914691590903560000,15782938318180712000,78.91469159090356,15.782938318180712
0x97C0aDb5Ce135A310B67F8D9246B40d9dbB29A70,400820034.31438076,80164006.86287615,4.0082003431438077e-10,8.016400686287614e-11
0x97e04cB79b7d6d585b2727E877FBCca0AAA98a82,400843826.31438076,80168765.26287615,4.0084382631438075e-10,8.016876526287615e-11
0x980d3F4D49fB7D164D02aa19A2Ab1d25bf0c94f9,400830855.31438076,80166171.06287615,4.008308553143808e-10,8.016617106287616e-11
0x981A9d6416b0296ed19E87e4645A088499fa98cd,20526733939004670000,4105346787800934000,20.52673393900467,4.105346787800934
0x981b8f1ED4A1C573f7Ae67d4a90eFe76d7f07464,400830533.31438076,80166106.66287616,4.0083053331438076e-10,8.016610666287616e-11
0x984E202CBFBc65780547ad28Fa3067588EaA62f2,4096047530276308500,819209506055261700,4.096047530276309,0.8192095060552617
0x98917B9Ee411D54F3e15D8809DCdaC191E5f66ce,400854944.31438076,80170988.86287615,4.0085494431438077e-10,8.017098886287615e-11
0x989f0b054596B4c0D584480F061Ff5B944571c20,1.6651532593184488e+21,333030651863689700000,1665.1532593184488,333.03065186368974
0x98b707cbFb53a7844Eac16607CF9dC8d24b03715,400846161.31438076,80169232.26287615,4.0084616131438076e-10,8.016923226287615e-11
0x98C76eeea06B80D7104b02C62720CF4E90d21006,400847609.31438076,80169521.86287615,4.0084760931438077e-10,8.016952186287615e-11
0x98f18860d0154a1705EC1ba78C728E22395f994c,252838422778030530,50567684555606104,0.25283842277803054,0.050567684555606104
0x99239acEe40800006612E6Fb6F6a25ff4eE1FDa4,580217287215374100000,116043457443074820000,580.2172872153741,116.04345744307481
0x992Ee52a6967A945bf59741a794e56c0ADb4620c,122888126521745310000,24577625304349060000,122.8881265217453,24.577625304349063
0x9930b0514C89b4Dc904eb943FEa4b3a8E101A0Bc,336631320031063050000,67326264006212610000,336.63132003106307,67.32626400621261
0x993fbdC5f27ff1C72cA87EEB5499d6A8466c3BAE,400828286.31438076,80165657.26287615,4.0082828631438075e-10,8.016565726287615e-11
0x99572fbb147B64ace0EBb3342D37A1F4EAe6Bae6,400826282.31438076,80165256.46287616,4.0082628231438076e-10,8.016525646287615e-11
0x99623EB4d383161aAe9E39e1f365D6dE42949E89,16355744913033796000,3271148982606759000,16.355744913033796,3.271148982606759
0x999AF94873fF6D36b06E563fEe7b39c70B98C6DA,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0x99a2a53D81526b9bDa9953e004CE6fFFC03174Db,7465546964117.82,1493109392823.564,0.00000746554696411782,0.000001493109392823564
0x99aD065F7058e53298937ce51D7b276d8E7240b3,400843826.31438076,80168765.26287615,4.0084382631438075e-10,8.016876526287615e-11
0x9a0610d14b8b4A7a6FAC57b6Fe3cc957D5e9d02b,4094854653889686000,818970930777937200,4.094854653889686,0.8189709307779371
0x9A1243F2059a1e837992Db1D3307ff88A02d2c65,8685506178593639000,1737101235718728000,8.68550617859364,1.7371012357187279
0x9a18B2A6644D6c6Bccd1Aee7BcC592Ebf400B1d3,888110909237002.4,177622181847400.47,0.0008881109092370024,0.00017762218184740047
0x9a2a014f04220CaEa4AC9863A2EC6EA103F7DDce,233300557938732300000,46660111587746460000,233.3005579387323,46.660111587746464
0x9a2a74bcb42F839A0FBEb09E1c67AB7c32040921,558290717578308700000,111658143515661730000,558.2907175783087,111.65814351566173
0x9A3a014FB032E5B80F211Db51397c3BF4d4d955c,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x9a3F79cE41f89e2287685D8eC2730182BEeB93C3,260502134894894720,52100426978978940,0.2605021348948947,0.052100426978978945
0x9A65189fB231c6aaD67682BAfBb1c3e0333Dba0B,4095692139364916000,819138427872983300,4.095692139364917,0.8191384278729833
0x9a72547aB8Ae55e81674E73c9959E7D6a08D8070,400853570.31438076,80170714.06287615,4.0085357031438074e-10,8.017071406287615e-11
0x9A9e98aaD10b1eF6C5E9B8A6460b4A39c2f9DE74,400832949.31438076,80166589.86287615,4.0083294931438076e-10,8.016658986287615e-11
0x9a9Ff49e85b0DA938d56D8F3717039CA3138bB16,400840523.31438076,80168104.66287616,4.0084052331438075e-10,8.016810466287616e-11
0x9aa82FbF73127C9A2c4370fC74fd9d022009bEF5,302262345310093000,60452469062018600,0.302262345310093,0.0604524690620186
0x9aCC9107Cc60F84f6Df9306d7c14dc7bDC85d2d4,400842456.31438076,80168491.26287615,4.0084245631438075e-10,8.016849126287616e-11
0x9AeBa3136A6C9A4c336C3978B7F720F1c89D3002,400828446.31438076,80165689.26287615,4.0082844631438074e-10,8.016568926287616e-11
0x9B08EC985300Cb8CA56699CAb162Ae439a57182a,212869346690391940,42573869338078380,0.21286934669039193,0.042573869338078385
0x9B448C02Ed787eD3fF6B345D9f0a74AEfbe5906F,288343712497503760000,57668742499500750000,288.34371249750376,57.66874249950075
0x9B5202eB6128F4c5240b87ae34676a85Ce6A2ACa,69273163319257694000,13854632663851538000,69.27316331925769,13.854632663851538
0x9b6F96821017Cf9827e79B54EC56893E72B424eA,33378300115385926000,6675660023077186000,33.378300115385926,6.675660023077185
0x9B9e35C223B39f908A036E41011D9E3aDb06ae0B,459637062913615400000,91927412582723080000,459.6370629136154,91.92741258272308
0x9BA1690A0DA3b73B722B5B865b39e0BCC9682c82,247032480839483420,49406496167896690,0.24703248083948343,0.04940649616789669
0x9bB07527e475bFFB5fb40D1ECb716297fE1A8E27,1094112741385599900,218822548277119970,1.0941127413855998,0.21882254827711997
0x9bc40dC6D5753dE0a0EAF02C2B891ae5C95EBbB2,71106328690081505000,14221265738016301000,71.10632869008151,14.221265738016301
0x9BDbdb4A8f7f816C87a67F5281484ED902C6b942,885560099631256400,177112019926251300,0.8855600996312565,0.1771120199262513
0x9bf717C6e44a61EF9bC3868AF0Ee71bCc7D1C567,400834722.31438076,80166944.46287616,4.0083472231438077e-10,8.016694446287616e-11
0x9c1Adba056ecB1d146d9057F708EdCbEadC016a4,400852924.31438076,80170584.86287615,4.0085292431438077e-10,8.017058486287615e-11
0x9c3c2BC8c82C8081bFf1b16e255ad4f30f0b6c0D,4.5726024797909774e+21,914520495958195400000,4572.602479790978,914.5204959581954
0x9C3eCF89F73128b4805866e158257Da018458Bea,400819954.31438076,80163990.86287615,4.008199543143808e-10,8.016399086287614e-11
